x, y
0.0004523424878836833, 67.01298701298701
0.000840064620355412, 66.68831168831169
0.0014862681744749597, 66.16883116883116
0.0020032310177705978, 65.77922077922078
0.0026494345718901455, 65.45454545454545
0.003231017770597738, 64.93506493506493
0.004458804523424878, 64.22077922077922
0.005621970920840064, 63.63636363636363
0.006332794830371567, 63.051948051948045
0.0069789983844911144, 62.662337662337656
0.008012924071082391, 62.272727272727266
0.009046849757673668, 61.75324675324675
0.009822294022617124, 61.42857142857142
0.010597738287560582, 60.97402597402597
0.011373182552504038, 60.71428571428571
0.012148626817447496, 60.38961038961038
0.012924071082390952, 60.06493506493506
0.013764135702746365, 59.870129870129865
0.014668820678513732, 59.54545454545454
0.015638126009693054, 59.220779220779214
0.0162843295638126, 59.02597402597402
0.016930533117932148, 58.76623376623376
0.01777059773828756, 58.5064935064935
0.01841680129240711, 58.246753246753244
0.019321486268174475, 57.857142857142854
0.02009693053311793, 57.53246753246753
0.02087237479806139, 57.2077922077922
0.021583198707592892, 56.94805194805194
0.022294022617124393, 56.623376623376615
0.02306946688206785, 56.36363636363636
0.023780290791599355, 55.97402597402597
0.024749596122778675, 55.58441558441558
0.02565428109854604, 55.19480519480519
0.0264297253634895, 54.93506493506493
0.027140549273021, 54.54545454545454
0.027851373182552503, 54.15584415584415
0.02862681744749596, 53.76623376623376
0.02953150242326333, 53.37662337662337
0.03024232633279483, 52.98701298701298
0.03095315024232633, 52.53246753246753
0.031793214862681746, 52.2077922077922
0.0325686591276252, 51.75324675324675
0.03347334410339257, 51.298701298701296
0.034248788368336024, 50.77922077922077
0.03502423263327948, 50.32467532467532
0.035799676898222936, 49.8051948051948
0.03663974151857835, 49.220779220779214
0.0372859450726979, 48.76623376623376
0.0379967689822294, 48.246753246753244
0.03877221324717286, 47.53246753246753
0.039353796445880454, 46.75324675324675
0.03980613893376413, 45.84415584415584
0.03980613893376413, 44.93506493506493
0.039289176090468496, 43.896103896103895
0.03857835218093699, 43.116883116883116
0.03773828756058158, 42.2077922077922
0.03670436187399031, 41.42857142857142
0.03534733441033926, 40.58441558441558
0.03405492730210016, 39.8051948051948
0.03289176090468497, 39.090909090909086
0.03159935379644588, 38.37662337662337
0.03024232633279483, 37.59740259740259
0.028820678513731823, 36.75324675324675
0.027463651050080775, 35.97402597402597
0.02604200323101777, 35.38961038961039
0.02481421647819063, 34.74025974025974
0.02384491114701131, 34.22077922077922
0.022875605815831986, 33.76623376623376
0.02197092084006462, 33.44155844155844
0.020936995153473345, 32.79220779220779
0.019903069466882067, 32.467532467532465
0.018675282714054928, 31.88311688311688
0.017318255250403876, 31.428571428571427
0.015896607431340873, 30.909090909090907
0.014733441033925687, 30.389610389610386
0.013634894991922455, 29.999999999999996
0.012794830371567043, 29.415584415584412
0.011954765751211632, 28.831168831168828
0.010726978998384491, 28.246753246753244
0.009822294022617124, 27.53246753246753
0.008917609046849757, 26.948051948051944
0.007883683360258482, 26.168831168831165
0.0071728594507269785, 25.454545454545453
0.006462035541195476, 24.8051948051948
0.005751211631663974, 23.96103896103896
0.005169628432956382, 23.246753246753244
0.004652665589660743, 22.4025974025974
0.0040064620355411956, 21.558441558441558
0.0034894991922455572, 20.649350649350648
0.003037156704361874, 19.740259740259738
0.002584814216478191, 18.896103896103895
0.002197092084006462, 17.987012987012985
0.0018093699515347333, 17.01298701298701
0.0014862681744749597, 16.1038961038961
0.0011631663974151858, 15.259740259740258
0.0010339256865912762, 14.545454545454543
0.000840064620355412, 13.766233766233764
0.0005815831987075929, 12.662337662337661
0.0003877221324717286, 11.753246753246753
0.0003877221324717286, 10.779220779220779
0.0003877221324717286, 9.999999999999998
0.0003877221324717286, 8.83116883116883
0.0004523424878836833, 7.857142857142857
0.0004523424878836833, 7.142857142857142
0.0005169628432956381, 6.298701298701298
0.0006462035541195477, 5.454545454545454
0.0007108239095315024, 4.22077922077922
0.0009046849757673666, 3.2467532467532463
0.001098546042003231, 2.2077922077922074
0.0011631663974151858, 1.2987012987012987
0.00135702746365105, 0.5844155844155844
