x, y
0.0009216589861751152, 60.75313807531381
0.0013517665130568356, 60.2510460251046
0.001781874039938556, 59.81171548117155
0.002273425499231951, 59.30962343096234
0.002642089093701997, 58.87029288702929
0.003195084485407066, 58.30543933054393
0.003748079877112135, 57.80334728033473
0.004301075268817204, 57.36401673640167
0.004854070660522273, 56.86192468619247
0.005468509984639017, 56.35983263598326
0.006021505376344086, 56.046025104602506
0.006574500768049155, 55.73221757322175
0.007004608294930876, 55.2928870292887
0.007557603686635945, 55.0418410041841
0.00804915514592934, 54.66527196652719
0.008540706605222735, 54.28870292887029
0.009093701996927803, 53.97489539748954
0.009646697388632872, 53.53556485355648
0.010261136712749617, 53.096234309623426
0.010814132104454685, 52.53138075313807
0.01130568356374808, 52.029288702928866
0.011735791090629801, 51.46443514644351
0.012104454685099846, 50.83682008368201
0.012411674347158218, 49.9581589958159
0.012780337941628264, 49.14225941422594
0.013026113671274962, 48.32635983263598
0.013087557603686635, 47.44769874476987
0.013087557603686635, 46.50627615062761
0.012964669738863288, 45.62761506276151
0.012780337941628264, 44.62343096234309
0.01259600614439324, 43.74476987447699
0.012350230414746543, 42.86610878661088
0.011920122887864823, 41.98744769874477
0.01161290322580645, 41.17154811715481
0.011182795698924731, 40.35564853556485
0.010752688172043012, 39.60251046025105
0.010261136712749617, 38.72384937238493
0.009769585253456222, 37.84518828451883
0.009216589861751152, 36.90376569037657
0.008786482334869433, 36.02510460251046
0.008540706605222735, 35.3347280334728
0.008233486943164363, 34.45606694560669
0.007987711213517665, 33.51464435146443
0.007803379416282642, 32.69874476987447
0.007741935483870968, 31.882845188284517
0.007619047619047619, 31.19246861924686
0.007557603686635945, 30.2510460251046
0.007557603686635945, 29.435146443514643
0.007557603686635945, 28.619246861924687
0.007741935483870968, 27.866108786610877
0.007803379416282642, 27.05020920502092
0.00804915514592934, 26.297071129707113
0.008233486943164363, 25.543933054393303
0.00847926267281106, 24.97907949790795
0.008725038402457757, 24.22594142259414
0.009093701996927803, 23.723849372384937
0.009400921658986174, 23.15899581589958
0.009708141321044547, 22.594142259414227
0.010138248847926266, 21.96652719665272
0.010506912442396314, 21.15062761506276
0.010629800307219661, 20.460251046025103
0.011059907834101382, 19.832635983263597
0.011244239631336406, 19.01673640167364
0.011490015360983104, 18.13807531380753
0.01161290322580645, 17.00836820083682
0.011920122887864823, 16.12970711297071
0.01216589861751152, 15.188284518828452
0.012227342549923196, 14.435146443514643
0.01228878648233487, 13.619246861924685
0.012350230414746543, 12.803347280334727
0.012350230414746543, 11.861924686192468
0.012350230414746543, 11.04602510460251
0.012350230414746543, 10.230125523012552
0.012411674347158218, 9.476987447698745
0.012473118279569893, 8.723849372384937
0.012473118279569893, 7.845188284518828
0.01259600614439324, 6.841004184100418
0.012841781874039938, 6.2761506276150625
0.012903225806451613, 5.585774058577406
0.01314900153609831, 4.707112970711297
0.013640552995391705, 3.8912133891213387
0.014316436251920122, 3.2008368200836816
0.014930875576036867, 2.6987447698744766
0.015483870967741935, 2.1338912133891212
0.01609831029185868, 1.6945606694560669
0.01695852534562212, 1.506276150627615
0.017572964669738865, 1.2552301255230125
0.018433179723502304, 1.0669456066945606
0.01923195084485407, 1.0669456066945606
0.020092165898617512, 1.0669456066945606
0.020890937019969278, 1.00418410041841
0.021689708141321044, 0.8786610878661087
0.022549923195084486, 0.7531380753138075
0.0232258064516129, 0.8158995815899581
0.02402457757296467, 0.6903765690376569
0.024823348694316436, 0.8786610878661087
0.02556067588325653, 0.8158995815899581
0.02629800307219662, 0.7531380753138075
0.02715821812596006, 0.6903765690376569
0.027895545314900155, 0.6903765690376569
0.028755760368663594, 0.6903765690376569
0.029800307219662057, 0.8158995815899581
0.030599078341013823, 0.7531380753138075
0.031459293394777266, 0.6903765690376569
0.03225806451612903, 0.6903765690376569
0.0328110599078341, 0.6903765690376569
0.03360983102918587, 0.6903765690376569
0.034408602150537634, 0.7531380753138075
0.035391705069124424, 0.6903765690376569
0.03631336405529954, 0.6903765690376569
0.0376036866359447, 0.6903765690376569
0.03840245775729647, 0.6903765690376569
0.03932411674347158, 0.6903765690376569
0.040245775729646695, 0.6276150627615062
0.04110599078341014, 0.6276150627615062
0.042211981566820274, 0.5648535564853556
0.043010752688172046, 0.5648535564853556
0.04380952380952381, 0.6276150627615062
0.044485407066052224, 0.2510460251046025
0.04516129032258064, -0.18828451882845187
