mean,var,sd,cv,iod
10.6925,3.020494987468674,1.7379571305037056,0.16253982983434234,0.2824872562514542
10.405,59.94082706766918,7.742146153856124,0.7440793996978495,5.76077146253428
17.8675,45.44355263157896,6.741183325765511,0.3772874395279424,2.5433637963665294
9.4775,1.4581390977443611,1.207534304996906,0.12741063624340873,0.1538527140853982
17.1725,249.97768796992486,15.810682716755936,0.9206977852238135,14.556860560193616
17.035,1.8985213032581456,1.3778683911238205,0.08088455480621194,0.11144827139760173
20.4175,7.466860902255637,2.7325557454982756,0.13383400247328398,0.36570887240140254
9.9475,6.165156641604009,2.4829733469379023,0.24960777551524527,0.6197694537928131
6.675,5.788847117794486,2.4060023104299972,0.360449784334082,0.8672430139017957
16.0775,17.550369674185465,4.1893161344288,0.26057012187397294,1.0916106157167136
4.833333333333333,7.237974683544305,2.6903484316244812,0.5566238134395479,1.4975120034919254
6.6175,5.304454887218042,2.3031402230906486,0.3480378123295276,0.8015798847326093
8.0,8.822055137844611,2.970194461284414,0.37127430766055175,1.1027568922305764
3.3828715365239295,1.3833422385059666,1.1761557033428722,0.3476796829688163,0.40892544206021497
14.75,1.4461152882205515,1.2025453372827786,0.08152849744290024,0.0980417144556306
4.48955223880597,5.088962373759943,2.2558728629424007,0.5024716815729416,1.1335122308574341
7.03,3.948972431077694,1.9872021616025115,0.2826745606831453,0.5617314980195866
5.0,0.0,0.0,0.0,0.0
18.5125,5.744204260651628,2.3967069617814416,0.12946425181803872,0.310287873634119
7.734335839598997,20.627737685923343,4.541776930445103,0.5872226167360972,2.667034133727613
14.948979591836734,110.00762043948014,10.48845176560774,0.7016165686208591,7.358871537931095
8.365,19.264937343358387,4.389184131858492,0.5247082046453667,2.303040925685402
4.613065326633166,2.771818791691454,1.6648780110540993,0.36090492832218496,0.6008626792446616
3.830188679245283,3.5035186129525755,1.871768846025752,0.48868841792790574,0.9147117560910666
18.82,26.493834586466168,5.1472161977583735,0.2734971412198923,1.407748915327639
13.3325,19.275131578947356,4.390345268762737,0.329296476186967,1.4457252262476923
10.14,0.5317293233082706,0.7291977257975168,0.07191299070981429,0.052438789280894536
15.437142857142858,10.779705280392958,3.2832461498329604,0.21268483295234797,0.6982966589186629
20.815,2.8228320802005027,1.6801285903764933,0.08071720347713154,0.13561528129716563
2.0546875,0.9030066906005222,0.9502666418434997,0.46248718690482116,0.4394861459956914
15.265,10.886992481203006,3.2995442838675473,0.21615095210399915,0.7131996384672784
16.944723618090453,95.68459425591433,9.781850247060335,0.5772800116147706,5.646866624236937
2.310626702997275,1.1983293875910122,1.0946823226813394,0.47375992031138153,0.5186166099597894
20.0225,5.8666604010025045,2.4221189898521716,0.12096985840190642,0.29300339123498587
10.955,1.2861904761904766,1.1341033798514475,0.10352381377010018,0.11740670709178243
11.965,2.896015037593987,1.7017682091266093,0.14222885157765228,0.2420405380354356
8.5375,17.838189223057647,4.2235280540157,0.49470313956260037,2.0893925883522866
6.9475,1.1827005012531333,1.0875203452134279,0.15653405472665388,0.17023396923398826
14.84,0.595889724310777,0.7719389382009286,0.05201744866583077,0.04015429409102271
8.448621553884712,2.403760657926223,1.5504066105142298,0.18351000818605093,0.2845151297871738
12.7125,39.353226817042604,6.273215030352667,0.49346824230896097,3.0956323946542854
16.665,14.679473684210528,3.8313801278665274,0.22990579825181684,0.8808565067033021
13.408521303258146,139.98093223007268,11.831353778417443,0.882375730390385,10.43969943173813
9.5225,3.52330200501253,1.8770460849463793,0.19711694249896342,0.36999758519427983
5.8875,1.7692669172932334,1.3301379316797313,0.2259257633426295,0.30051242756572966
16.335,19.23586466165414,4.385871026564066,0.2684953184306132,1.1775858378729194
18.78,0.8286716791979957,0.9103140552567535,0.04847252690398048,0.04412522253450456
2.9217171717171717,1.1457550185398293,1.0703994668065886,0.36635971379032767,0.3921512423005812
20.365,74.45791979949878,8.628900265937647,0.4237122644702994,3.6561708715688086
19.3275,5.599241854636592,2.3662717203729144,0.12243030502511522,0.28970336849756007
19.4775,19.262650375939856,4.388923601059815,0.22533300480348173,0.9889693428797257
8.0625,13.572525062656641,3.6840908054303765,0.4569414952471785,1.6834139612597385
8.3375,4.028665413533835,2.0071535600281893,0.24073805817429555,0.48319825049881077
9.0375,1.1690162907268171,1.08121056724711,0.11963602403840774,0.1293517334137557
11.365,3.9265914786967433,1.9815628878985252,0.1743566113417092,0.34549859029447805
4.748743718592965,2.7629077376808477,1.662199668415575,0.3500293481637031,0.5818186664534272
9.725,11.43796992481203,3.382006789586921,0.347764194301997,1.176140866304579
19.195,31.00448621553884,5.568167222303838,0.29008425226901996,1.6152376251908747
17.9675,16.136785714285708,4.017061826047206,0.22357377632097986,0.8981096821642247
18.965,5.522581453634086,2.35001733049654,0.12391338415483998,0.29119860024434935
19.7375,3.49232456140351,1.8687762202584637,0.09468150577623628,0.17693854649289473
10.0225,18.758890977443595,4.331153538890487,0.4321430320668982,1.8716778226434116
17.215,3.9235839598997506,1.980803867095314,0.11506267017689888,0.22791658204471396
