A,B,C,D,E,F,G,H,I,J,K,L,M
2.474047406710824,10.71974913865013,24.33770345419417,2.1733233887388153,43.81352510575377,21.442189355470234,35.768952613192184,17.826979012792208,12.69216631167096,28.162313714392646,2.3529207721260263,14.980245307605209,2.3476648854145026
0.6210052189197128,0.9559474323341632,10.590391544407794,2.517831241836568,49.224129193672354,56.20753697645493,52.99117028913956,10.49282571853809,27.885265041954156,60.292146213812046,1.8956510602264842,11.57436401516344,43.56981982922287
0.57567273714848,0.5742689251644748,0.5645231990279029,1.226034218895208,36.17608831162562,14.333315830267814,0.06562384726017356,15.49083646798521,4.547755458764726,47.66405427769522,8.664813438962994,20.153689783868398,70.80248979534102
0.8860410393155291,4.9106795122716775,32.48381892578562,0.6087608230748813,43.7585950879736,35.980911435645055,43.44028286275534,34.89851385841992,17.050013466162284,52.98798845123221,50.02834267203807,2.1322425984803672,0.5270979282154968
0.6731751031000854,14.065978102432965,12.738688274106195,1.0623719192903636,1.3612543307676574,46.21172314520651,2.688021497992654,0.7521832911012609,3.1525312689204767,40.93799538990977,53.66109238840642,78.28766994436803,49.05463964474231
1.2544043780205172,0.7602244177865387,24.269739761005503,2.306673785611551,33.921977498473524,15.125765750676003,30.99659275896614,50.785257087125146,8.947369695626357,41.69508733904159,0.9402514297098179,64.69907894120378,21.036433917700585
0.9571829479766265,7.04378694353619,3.203780684064995,0.8198993706509086,30.63587834172661,52.47409557832897,47.504550089281125,22.682299191727388,12.010497059649836,47.75200373139743,45.00220577405229,9.996067797041455,10.987997758564205
1.2386064978767664,0.5500370663442808,6.432100709789765,2.2155455011563774,28.685053755587106,15.642757930786125,45.68846682363757,2.291247519975279,1.9548225547552818,38.443548068108115,4.476802209404077,10.334073385928484,45.69055902913146
0.5417162838695333,0.5425901573549652,0.8306550888392934,2.207284569307788,39.73798600990853,1.2252318728487417,41.10730215452362,16.426448820142554,6.062157095040362,0.6930296355452867,3.7431602096800063,14.345170236182895,13.784046846084461
1.1241574758771122,4.538303450755727,4.957183738441074,6.55396351965809,42.44852326561934,42.32669848901806,56.70827925250773,0.5744697841756974,10.036071053424735,55.21394630337884,79.97166197399454,48.384989512948664,7.508871782186553
0.9585851727273109,2.4307391551965196,10.558296158490947,3.0039325816500764,55.59599074670635,52.54598805060373,34.43948504738301,21.04744190420965,3.596557228513447,17.451554735711646,68.14562210643331,19.342970517792036,1.0438769931636145
0.6848937148587595,0.7720727823536748,1.4351999852533268,0.6390287961996535,25.51803490630755,43.133696062261805,56.03553131082072,0.6950815479923165,1.0034078913675444,29.574031816261062,21.3905845139636,44.362426161184864,28.752130123497118
0.9712100325807711,0.6772002561128332,0.5939724216457094,4.772843953825387,54.310821300290684,47.393584801482426,47.862641256659735,1.7199451696422123,2.1276685993175306,0.6779682618506229,4.230036777435139,60.59771064819936,7.332874301446083
0.9466756158134046,3.868987331238266,7.991739574919144,9.060620640230923,41.414171776625686,38.155611661937314,40.56333333614105,0.7390716224674101,20.878347731967473,46.83037342913296,1.5054468874416145,54.24013547854072,44.44085369987897
0.9096580407257591,7.071719823085658,3.839526088650466,2.4286991982141046,55.37674878917964,1.3473143780080648,47.33925330993986,9.391655041131365,5.065373656374156,0.8611023167848515,3.772637710376074,33.176979203642624,29.52291091039102
0.8873056875995218,0.6082569082835505,5.241610483691879,1.3788871715919981,36.61297187626298,19.459794428041704,33.915229070687644,46.00297770098621,4.742829215377419,32.62709377418006,2.591335901910483,7.9414460963736175,8.769839411485094
0.8701193176593733,0.582318631108194,30.664570980200295,2.878851128130215,37.518067841605514,47.817183942342794,45.109602140871246,51.72573663599411,16.332301844393783,1.1924204752950018,32.33482502324366,4.332707032004976,43.826552074480865
0.6302432081423319,0.6660266079983828,3.426745870474342,2.7307561773103046,58.991153872198566,37.29020913216894,56.94579169539931,5.653559496158046,3.1268717337817975,48.59919998032775,2.6052508554745657,63.2527904348526,19.843118700060085
1.0341442261528613,4.351376740341983,4.683967155189102,2.283581007255094,51.2068024029917,41.89995055217923,45.79198730569365,4.745464740999271,8.593302823427493,42.55636547392912,33.73456363988098,36.67095620886458,42.553933090672565
0.8436564014140799,8.250673815973698,0.5690242899159301,0.7999380173435,52.39098475234046,4.278860476474581,41.460354780364796,13.522323786284879,23.266044478689864,24.049538391115142,9.852687722443726,40.75331736123704,59.45950774884453
0.6555382964242682,12.426420617112875,0.6161781389282481,1.9530632160977888,43.800235775971395,41.94057918050038,45.89276772685082,1.1734220287289645,9.509864024776036,16.850474158774368,8.276443791351198,63.57940625864177,4.222458653002093
0.6161025630478534,0.5695156841977962,5.702178431312461,1.9477085592050685,52.681749548649094,25.966891460965318,34.90406501879487,7.417064307492705,21.54967983712904,61.26739947528518,64.82698900909301,15.34987971753636,25.867409320490523
0.9263745427318,0.638371274401365,8.48306309506301,0.6402327533570116,58.54948061115406,52.41164644637149,45.00978084146675,1.402350181416466,1.0838228097600364,39.54022089457968,11.80592057511683,47.36880602171443,35.91129536472394
0.9326862326298198,6.782341078297229,5.865379012555401,1.4453707251710455,51.99793676833475,52.43625490763563,0.16599847999681572,7.67306715397763,11.931705812377416,54.321468232082815,47.7042987090264,73.44407752435824,2.624035434520401
1.136116944057349,2.3642232363492894,5.321888433937602,1.258700589688189,46.46860339825969,5.4091419006877075,47.50872263377194,0.48702097866466687,2.9963332550222788,49.9029384399922,4.227675008534888,82.88765045840182,0.4658011084786864
1.0676560007661777,0.8468624453944642,10.621862635563872,0.8482585972137073,38.21722457097016,19.7489998097212,48.639812718173836,59.18482712817827,5.233540637408595,0.6825276949015944,2.403109991761248,83.00180575193102,23.21297950973663
0.9143264214073881,1.9839389641032668,0.8006925938942402,2.0748124440082165,49.065689572355105,46.2547241920199,20.022961121830487,24.84578093505833,8.058999877488006,41.04132882492101,4.091319067996807,41.926207109829775,0.9756962588523379
0.9395621436662154,1.0991043661698114,6.639283239544085,1.4616201711302494,48.138542561627,0.7265139798902069,47.27297996246752,11.021559096878917,1.3074413502412838,41.84195173748355,52.977064514460814,5.840656710117038,41.68572218249326
0.7176073728125871,0.5528269481796286,0.7665104866812129,0.8371001285244759,54.42686771924269,28.485296458403294,58.77680090724515,12.105939630702906,2.01348616969009,40.929080190377825,47.906063710763156,83.80775934625396,1.7699577127783357
0.6792682187319556,0.5482516829360193,19.245422580211944,1.4312684402868499,34.487226199082045,31.621262651321544,50.25266441177203,13.588621044335262,4.009601966779407,0.6596497770982808,3.6897321538794188,7.837034726620679,5.405447117063353
